Label,Area,X,Y,Perim.
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,101.305937302,723.60194426,221.709019993,61.555967928
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,135.53091612,896.352462937,222.22803621,50.350791034
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,138.816514087,402.516617081,223.225633863,50.836863028
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,148.673307986,285.474324517,223.396358562,62.729449528
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,200.969075621,179.162691729,226.884041988,54.409897995
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,367.986972254,792.029755364,233.850378491,84.421587105
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,164.279898327,638.355746254,227.195506951,49.356863486
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,233.277455625,933.069419254,232.404315485,117.213721247
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,131.150118831,270.515543246,228.036537232,44.610346918
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,76.390152722,368.127609144,227.414112873,40.551239958
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,181.803087482,160.529355137,232.0203844,59.156414562
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,187.005284263,704.983285978,229.955412676,54.282934106
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,66.533358823,872.185303403,228.831003109,41.59775767
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,232.182256303,446.158391443,233.402451221,76.22899946
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,221.504062912,307.477317311,232.444972605,56.069451589
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,185.63628511,356.149426059,232.141707759,75.541589853
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,98.567938996,917.07219228,230.46209571,40.117758128
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,160.4467007,581.537927427,232.98413097,65.50989456
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,174.684291888,886.658030982,232.856752229,55.276861654
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,154.970704089,128.943555161,235.971254414,53.744271947
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,133.888117137,861.719056221,233.451029124,49.483827374
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,268.597633765,743.869003719,241.415154377,77.40248106
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,93.639542047,471.548029196,240.541484176,78.142480831
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,120.19812561,672.034221844,239.417149231,49.917309204
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,154.149304597,624.159985977,242.170797453,48.056417997
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,71.461755772,264.719863047,241.415798127,34.758205678
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,137.173715103,840.343800913,242.509591251,64.6429309
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,109.519932218,222.093297054,243.134843807,42.644275382
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,198.778676976,482.147719579,247.135301911,57.496860967
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,69.271357128,860.0752045,244.193326154,42.771239271
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,352.654181743,727.470781193,251.814668213,89.347657725
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,67.080958484,696.336867644,245.392385409,40.117758128
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,228.622858506,350.094954249,248.964370458,82.455515569
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,170.029694769,247.273513808,247.276041628,49.790345316
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,61.604961873,534.548456677,246.479339996,57.623824855
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,187.826683754,599.236652284,249.872121943,68.036411814
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,188.648083246,321.796981791,250.793261185,56.143825313
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,141.828312223,895.434293739,252.004697612,66.429448384
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,277.359228343,710.41635857,257.266440982,68.575073973
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,73.104554756,456.392449629,249.814948624,32.717760418
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,89.806344419,513.473277425,250.583561249,38.331240645
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,141.280712562,272.057084702,254.649601127,49.737755151
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,102.948736285,375.001252481,255.940379663,46.650792179
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,71.735555603,882.168496541,253.730615956,44.557756754
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,81.318549672,197.271231492,253.827233315,33.151242248
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,85.1517473,861.212570798,255.583348658,60.277305998
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,412.616344633,690.662628002,263.792775326,82.201587792
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,461.078914639,635.833151767,263.21101215,136.558895622
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,180.981687991,229.418926977,260.075088042,52.802934564
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,163.184699005,209.104247563,261.817309614,51.88338074
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,107.329533574,581.12834899,261.923093763,45.529900742
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,248.062646475,454.50518367,264.557598498,85.975960371
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,163.458498836,815.235983171,264.766790014,73.956409982
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,74.199754078,253.273698558,261.118719711,45.297756525
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,67.080958484,859.384327223,264.315134248,49.43123721
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,237.658252914,135.999678811,267.273751431,67.729893873
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,140.45931307,545.301517971,269.497180879,53.183826229
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,253.812442916,916.233877404,270.703481737,75.055517859
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,90.35394408,775.133470649,266.248376708,55.276861654
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,335.95239208,359.395888908,272.634708984,98.915064584
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,87.615945775,387.048035163,270.068612318,39.250794469
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,248.884045966,410.23580669,271.054131733,82.223371351
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,103.770135777,161.508194938,270.789219321,47.771683615
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,122.936123915,474.809631086,271.951845268,56.270789202
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,151.958905953,516.967021964,275.566498422,48.310345774
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,80.49715018,854.965815535,273.566493208,47.517755838
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,68.176157806,201.483029076,275.563033884,31.058206823
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,349.368583776,578.81328172,286.858624479,104.432387527
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,266.681034952,565.279120994,286.555674903,84.855068935
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,108.698532727,891.007684524,276.423682564,54.484271718
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,196.314478501,178.69071001,280.637152678,55.583379595
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,227.527659184,667.705691262,282.740813517,65.615074889
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,98.020339335,382.506608701,283.981935584,55.710343484
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,117.733927135,112.601655202,281.976896296,46.650792179
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,215.206666809,487.660610844,285.807182706,63.596413188
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,73.652154417,441.236571554,283.056780978,49.917309204
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,86.246946622,337.552626967,282.534034666,38.27865048
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,119.102926287,718.723705491,281.990212052,54.050789889
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,147.578108664,762.273114135,285.110547899,56.143825313
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,216.028066301,94.76655592,285.220178904,63.723377076
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,266.954834782,609.768572,289.950612414,77.687215442
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,212.742468334,866.704890827,288.456040902,73.015072599
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,400.842951919,301.132254963,286.809473444,137.784967387
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,97.472739674,813.104577104,286.7576118,45.731238355
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,220.135063759,650.123746815,291.795561463,63.522039464
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,257.371840713,633.983770069,291.714029015,67.274628484
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,70.36655645,48.776073103,287.001374522,31.798206594
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,244.229448847,738.685465817,289.626123335,71.482482892
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,287.763621904,543.317195287,295.716182803,98.175064813
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,321.714800891,423.795808808,292.556698437,119.127202619
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,213.016268165,593.711154924,297.299809434,60.741594433
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,168.386895786,462.670160164,293.124931668,51.88338074
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,126.495521712,511.960089167,293.916311655,45.529900742
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,89.532544588,619.854521237,295.859678297,58.595968844
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,185.910084941,800.045451852,293.406036773,66.989894102
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,209.730670198,912.566860664,295.782656578,65.255966783
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,62.426361364,196.69254503,297.842153917,42.390347605
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,84.330347808,393.091420118,296.162813692,58.849896621
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,191.659881382,889.338227049,296.914267774,52.31686257
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,76.937752383,502.631098224,296.811603163,39.55731241
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,739.259542474,239.19015033,309.421566404,189.541384239
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,90.901543741,21.901220076,298.265428413,37.591240874
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,323.357599875,365.614609175,305.559468059,107.160242394
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,250.80064478,303.156530488,303.786040596,104.020689257
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,249.157845797,333.163513792,305.35776818,114.07416811
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,62.426361364,530.166791055,302.005274816,32.411242477
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,121.840924593,773.778146476,302.666444821,58.617752403
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,177.422290194,716.045022226,305.281167655,58.363824626
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,138.816514087,172.614014441,307.35781421,49.663381427
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,182.350687144,573.457922367,307.610210807,60.890341881
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,234.098855117,694.539839736,311.156949811,111.547650856
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,118.829126457,825.145457522,307.636420456,51.270344858
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,160.172900869,279.932307299,309.319776904,62.063823481
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,149.220907647,464.45848229,307.71221147,48.183381885
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,383.045962934,49.081418891,310.482692643,94.041584128
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,170.3034946,351.536572345,312.432647247,57.422487243
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,265.585835629,802.793447073,311.451762816,70.43596518
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,160.72050053,846.307018167,309.660936284,54.970343713
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,127.316921204,102.880005491,310.154653937,45.170792637
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,137.995114595,17.512560289,310.227094344,51.397308746
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,161.541900022,88.098166909,310.372320848,50.530345087
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,77.759151875,407.946606961,314.275901866,54.843379824
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,67.628558145,684.455419934,313.322954307,38.204276756
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,152.232705783,880.02446141,313.708742074,51.88338074
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,110.615131541,890.789918822,313.141931115,49.229899597
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,117.733927135,617.86527423,311.86349515,48.257755609
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,120.47192544,144.924864785,312.926634351,49.356863486
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,72.830754925,417.224186519,312.426847035,33.584724077
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,176.327090872,741.174231874,316.835674944,72.296856387
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,390.438558358,214.650249891,324.727987957,113.947204222
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,216.575665962,524.930175372,318.838952765,59.335968615
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,242.312850033,764.651174066,317.945384192,95.648547559
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,217.944665114,164.478138692,318.958483485,84.855068935
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,389.069559206,496.216020993,323.730238371,125.279345004
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,80.49715018,333.013326727,318.58633255,49.737755151
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,256.550441221,439.775614093,324.855236836,62.909003581
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,97.746539505,77.360963746,323.141657898,44.557756754
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,186.183884771,294.402361436,324.854487868,89.474621614
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,91.175343572,270.443904215,327.779246988,57.317306914
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,201.516675282,677.918817526,328.187101442,78.628552825
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,78.580551367,202.691701899,327.47526508,34.810795842
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,221.230263081,469.612519046,329.769646945,77.83596289
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,203.707073926,318.796864723,330.21572331,81.58855191
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,223.694461556,643.654826691,330.272728024,86.208104588
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,159.351501378,396.809127936,331.697565012,48.923381656
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,121.840924593,808.031023959,330.122836486,80.616407921
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,145.38771002,563.193558181,331.273605158,52.623380511
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,221.777862742,844.688373511,334.881791948,63.775967241
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,87.889745605,333.496016305,333.055892033,40.730794011
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,62.700161195,385.843997113,337.592218661,44.737310807
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,62.700161195,609.003616884,335.917333327,38.204276756
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,453.138719553,172.777386871,342.602234268,152.151480978
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,517.207879901,899.010929961,340.33528843,166.338440515
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,95.008541199,348.840996713,336.386832756,38.944276527
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,175.231891549,253.972679347,341.610361833,64.717304624
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,288.311221565,826.586747697,344.439738593,101.621135891
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,189.469482738,931.412106274,342.033595638,60.023378221
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,221.504062912,24.713793899,340.622434843,79.062034655
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,175.231891549,131.173636911,341.459924912,51.935970905
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,327.738397163,291.17956491,343.093225712,88.682031678
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,174.684291888,369.472422208,341.184457933,50.836863028
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,722.55775281,591.276063382,354.193007648,287.760016171
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,88.984944927,208.982342026,343.918725824,45.731238355
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,171.946293583,626.92826721,345.071718125,58.490788515
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,395.914554969,770.860893985,347.50141725,112.900686509
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,189.195682907,801.102114912,348.028097865,66.429448384
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,188.648083246,535.904784811,352.216624002,77.40248106
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,231.087056981,703.905296595,355.739145293,81.58855191
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,222.873062064,506.793558439,349.770261078,70.996410898
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,136.078515781,674.149549066,347.768679999,50.223827145
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,61.057362212,686.049848501,348.099713897,35.677759502
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,201.516675282,85.382906043,352.441144754,91.515066874
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,210.278269859,424.687925148,354.898275208,64.927665282
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,64.342960178,454.430276871,347.952666227,33.457760189
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,205.349872909,442.693038913,353.109727382,59.156414562
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,169.482095108,406.31726444,352.950778417,53.183826229
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,172.220093413,723.247309522,352.914805555,57.369897079
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,94.187141708,865.025986495,351.555417372,44.557756754
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,327.464597333,106.593429094,356.151152858,86.948104359
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,270.78803241,370.101941301,357.435796694,99.528100467
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,145.935309681,306.982619461,354.58641296,54.895969989
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,220.68266342,245.340237061,358.638114305,73.807662534
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,65.4381595,642.900132654,352.938098477,32.052134371
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,105.13913493,477.492783388,354.246245618,40.730794011
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,344.440186827,562.276996268,360.56070722,113.461132227
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,200.969075621,331.992060723,360.141818834,59.156414562
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,61.604961873,713.875080669,361.849778196,43.130347376
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,142.375911884,18.226514734,360.725599031,48.56427355
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,71.187955942,157.611605076,358.959600391,41.470793782
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,106.508134082,41.342157621,362.234350289,41.777311723
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,137.447514934,295.165942895,361.216428827,56.016861425
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,695.725369417,514.562483419,369.373698275,273.446092745
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,192.755080704,62.252195309,363.486521328,57.190343026
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,188.100483585,136.784206448,365.43766338,74.262927923
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,64.342960178,650.685747431,362.341171454,49.177309433
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,156.613503072,281.272675313,368.89749359,53.056862341
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,228.075258845,204.952579117,370.665455236,101.441581838
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,347.451984963,223.750063861,372.073538775,71.228555115
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,164.006098497,695.79232616,370.665130143,54.282934106
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,68.176157806,319.35496683,366.160366441,33.891242019
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,349.094783946,481.087270343,377.170113506,190.684059235
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,204.254673587,173.39858591,369.544903676,68.649447697
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,169.482095108,411.756958688,370.960519823,50.836863028
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,72.556955095,907.057379776,368.669431711,37.284722932
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,76.937752383,149.922972945,372.859177634,54.177753777
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,308.024809364,622.794551131,379.781045239,94.400692234
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,105.13913493,2.99102393,375.945136309,46.502044731
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,159.351501378,461.195141209,376.673551746,63.775967241
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,80.22335035,796.007981394,373.477347981,37.718204762
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,83.508948316,88.138236412,377.296227132,41.470793782
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,108.698532727,239.74415937,379.781145995,57.982932961
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,477.780704302,314.650243435,383.321896104,144.751483268
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,251.348244441,561.667652195,386.108035968,107.720688112
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,274.073630376,66.608865991,383.763847476,99.655064355
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,92.270542894,861.918353918,381.248421101,42.771239271
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,73.104554756,680.094429606,379.269581591,31.925170482
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,60.23596272,594.664662427,377.821435537,38.151686592
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,151.685106122,763.684021922,382.323711352,50.298200869
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,63.795360517,838.823246976,379.864594981,40.065167963
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,166.196497141,23.181574185,382.377658933,51.88338074
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,135.53091612,111.966295787,382.161312777,46.471238126
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,225.337260539,380.061090948,386.173619069,62.856413417
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,573.610644994,354.469411149,391.808114109,133.165414708
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,346.08298581,649.141110329,386.996288836,92.815512363
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,589.491035165,178.440869914,394.075042514,154.191926238
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,365.248973948,902.056297475,387.905048052,160.904514341
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,185.910084941,514.067918383,387.830756046,57.803378908
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,259.288439527,252.916643207,396.56307891,91.747211091
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,182.350687144,271.456637947,387.982299709,53.236416394
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,280.371026479,739.955984937,389.227939734,88.502477625
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,79.401950858,290.340100213,384.615107024,50.096863257
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,117.733927135,82.726008277,389.376384963,46.52382829
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,248.336446305,152.010736095,393.729212792,111.779795073
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,69.271357128,497.963530305,390.701669444,57.623824855
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,145.113910189,122.858217583,398.357954473,71.175964951
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,71.461755772,204.779658903,392.222609153,34.451687737
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,166.470296972,27.456459355,396.304897427,52.7503444
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,148.947107817,528.777120968,401.955141326,92.995066416
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,150.042307139,289.663880663,398.42056033,58.162487014
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,68.723757467,229.765882313,395.05313996,31.185170711
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,115.54352849,414.920713884,395.535337208,65.330340507
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,88.984944927,873.438977955,397.43281155,38.637758586
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,61.057362212,132.859647192,401.347755255,49.790345316
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,295.430017159,605.923813995,402.67678669,77.021589395
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,130.876319001,927.232208049,399.445739699,48.691237439
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,172.493893244,592.205270296,402.611975319,54.462488159
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,168.386895786,722.863391577,402.265668306,56.682487472
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,160.72050053,454.561743074,403.468680283,60.583823939
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,74.199754078,94.766812877,404.33331705,52.982488617
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,336.22619191,328.744194085,407.454171813,74.748999918
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,113.353129846,197.377285055,401.424224661,39.377758357
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,60.783562381,505.321919691,401.858087484,38.331240645
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,240.94385088,105.380765956,407.370100989,69.875519462
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,205.62367274,470.681792355,406.420588222,57.67641502
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,98.567938996,815.756196257,402.518328595,42.644275382
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,318.976802586,235.804470068,411.058907494,98.100691089
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,68.723757467,443.614063447,408.247184982,48.003827832
1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,80.770950011,393.879999894,406.016057839,50.784272863
