 ,Label,Area,X,Y,Perim.
1655,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,77.211552214,137.834175929,884.784337564,37.030795156
1656,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,190.564682060,11.860534073,888.544660745,83.808551223
1657,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,75.294953400,457.998962996,888.336560096,44.303828977
1658,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,121.840924593,286.229061562,890.603623185,50.530345087
1659,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,217.944665114,586.352304666,891.338593443,73.343374099
1660,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,67.354758314,361.252809326,888.544587398,41.545167505
1661,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,296.525216481,385.627040703,894.850190700,74.262927923
1662,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,83.235148486,737.659008727,890.546984514,48.870791492
1663,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,151.958905953,625.652129027,892.849785582,51.576862799
1664,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,147.851908495,451.103397888,897.163161801,58.289450902
1665,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,285.299423429,883.112809688,897.826326469,91.388102986
1666,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,98.294139166,45.807013097,893.114685952,37.897758815
1667,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,63.521560687,100.328119390,892.023279606,31.185170711
1668,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,75.294953400,760.290361096,892.193453556,63.110341194
1669,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,346.356785640,162.876418047,902.236218075,151.104963265
1670,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,113.626929677,334.195344509,896.832266537,68.469893644
1671,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,142.375911884,478.882480086,900.710625777,56.756861196
1672,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,157.708702394,545.849830522,901.323372520,73.142036487
1673,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,168.113095955,349.984327801,901.084986613,54.050789889
1674,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,62.426361364,688.353910258,900.131457313,39.504722245
1675,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,61.604961873,778.242896761,899.380810354,45.170792637
1676,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,122.114724423,31.237145841,901.735741138,42.210793553
1677,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,66.533358823,931.970319380,899.274177520,46.598202014
1678,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,174.410492058,853.572786005,902.667116927,54.536861883
1679,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,136.078515781,520.212478892,904.680345166,65.763822336
1680,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,72.283155264,84.191160731,902.627472993,35.191687508
1681,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,232.182256303,61.830932102,908.390949399,100.881136120
1682,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,61.604961873,577.599869767,902.520363490,39.504722245
1683,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,107.329533574,132.416526864,906.607371115,42.210793553
1684,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,72.009355434,656.221318998,904.604140748,61.144269657
1685,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,82.139949164,705.548288071,905.696544747,54.484271718
1686,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,78.306751536,827.049043260,906.966770867,63.237305082
1687,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,148.947107817,903.911398425,908.619766257,58.184270573
1688,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,72.009355434,225.680748829,907.343788828,39.990794240
1689,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,108.150933066,765.936378347,911.276493291,97.382474877
1690,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,249.157845797,441.364820100,913.693914269,103.407653375
1691,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,151.411306292,215.007820969,909.560620579,48.489899826
1692,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,184.814885618,307.771944411,909.575443268,85.975960371
1693,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,73.925954247,368.837415721,910.325060029,41.037311952
1694,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,76.390152722,619.231844746,908.980341033,47.517755838
1695,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,60.509762551,281.377122602,911.773821478,39.684276298
1696,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,66.259558992,839.328827541,911.890992639,53.004272176
1697,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,222.873062064,738.327245574,913.298193137,76.482927236
1698,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,89.258744758,506.543464352,914.181374360,60.277305998
1699,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,195.766878840,426.438769749,916.792328074,99.580690631
1700,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,106.234334252,849.307113569,914.955870937,53.183826229
1701,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,121.019525101,886.336574776,916.169432638,55.583379595
1702,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,313.227006144,7.141294162,922.508107768,110.278011972
1703,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,222.325462403,592.889659657,919.388364527,103.228099322
1704,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,189.469482738,681.579443247,917.946508427,110.956398532
1705,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,141.280712562,237.712644895,919.233981485,51.756416852
1706,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,86.520746452,50.997867886,915.825533575,37.538650709
1707,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,128.959720187,123.187466317,918.092102668,49.177309433
1708,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,138.542714256,271.332467302,918.550932838,80.975516027
1709,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,176.874690533,146.702829308,919.404690181,51.576862799
1710,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,100.210737980,793.838012211,917.292790208,39.990794240
1711,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,195.493079010,256.940618328,923.256540333,63.469449300
1712,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,115.543528490,105.873121879,919.592721097,58.976860509
1713,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,84.604147639,191.987738470,918.230389350,42.210793553
1714,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,147.304308834,411.674391381,923.306785889,53.363380282
1715,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,175.779491210,937.031094454,922.770253011,65.869002665
1716,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,199.873876298,364.320053788,925.521628152,72.095518775
1717,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,166.744096802,335.522772114,922.693959986,58.416414791
1718,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,279.549626987,558.065307523,931.103259780,127.394163988
1719,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,101.032137471,135.914715329,928.379617635,53.415970447
1720,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,156.339703242,529.619062971,926.978722609,68.955965638
1721,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,179.338889008,609.112053687,931.773436105,77.888553054
1722,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,224.789660878,651.186723680,930.117473207,66.556412272
1723,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,201.242875451,631.027043228,931.347014239,71.556856616
1724,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,364.427574457,818.248100258,933.624908946,98.682920367
1725,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,285.847023090,399.064569541,934.850062280,66.862930213
1726,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,65.438159500,486.288100196,926.580871189,41.851685447
1727,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,64.616760009,230.178466745,929.791077816,38.510794698
1728,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,78.854351197,679.531567044,930.477793476,60.583823939
1729,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,90.353944080,421.561119013,932.142840154,62.422931587
1730,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,226.980059522,777.963152099,933.116030474,59.410342339
1731,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,303.096412414,713.943222491,938.638232771,121.780683761
1732,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,140.733112901,860.643746843,933.459186929,100.268100238
1733,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,173.589092566,896.892089993,932.948256632,78.829890438
1734,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,279.275827157,303.885658706,933.727726871,113.640686280
1735,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,260.931238510,746.566024533,938.026604720,114.328095887
1736,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,79.128151028,183.637605039,931.961139792,44.991238584
1737,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,115.543528490,476.640459912,935.751748143,43.563829206
1738,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,180.707888160,222.344580227,938.672476426,56.936415249
1739,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,230.265657489,340.503078859,938.309211888,73.956409982
1740,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,72.009355434,585.754466651,937.191428980,52.824718123
1741,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,130.876319001,511.867576539,942.298341182,50.096863257
1742,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,397.557353953,856.230593115,957.215227899,147.553711858
1743,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,350.737582929,276.376055397,949.287352891,108.692832101
1744,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,202.611874604,678.287020211,945.366118565,89.855513279
1745,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,174.684291888,198.806379296,948.772465889,79.749444262
1746,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,380.307964628,14.712841077,951.940651822,122.827201474
1747,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,106.781933913,490.493459935,946.532336726,40.678203846
1748,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,60.235962720,152.732124764,944.748621689,30.011689111
1749,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,153.601704936,521.123381733,953.220471715,114.888541605
1750,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,69.271357128,799.166219070,947.751052050,47.031683844
1751,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,76.116352892,117.509257729,946.648677604,42.158203388
1752,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,355.665979879,336.455243100,953.731107546,104.454171087
1753,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,96.103740522,384.724210531,948.748062191,55.456415707
1754,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,240.670051050,97.317515557,952.416542147,107.361580006
1755,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,187.005284263,60.917520231,951.301838155,62.116413646
1756,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,75.021153570,624.606839719,955.485948972,70.816856845
1757,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,67.902357975,297.453670492,949.045980950,33.405170024
1758,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,145.387710020,244.185988074,953.996973376,50.149453421
1759,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,304.191611736,907.885906586,956.118504425,94.728993735
1760,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,433.151331924,772.643960849,959.184089279,151.538445095
1761,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,223.968261386,360.744762390,958.439429717,65.562484724
1762,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,78.854351197,634.978255688,957.183980721,49.737755151
1763,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,262.300237663,657.416309443,961.824606909,101.568545727
1764,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,242.039050203,155.296007061,960.607368574,74.981144135
1765,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,200.421475960,586.838381352,958.750332041,68.955965638
1766,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,554.170857025,309.962879644,966.208077504,116.885419746
1767,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,531.171671259,184.612737199,974.877910762,251.753955168
1768,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,299.263214787,566.600535620,963.463893200,70.129447239
1769,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,473.947506675,710.067255540,969.059229245,153.399336302
1770,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,64.342960178,504.832351202,960.570775214,37.411686821
1771,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,91.175343572,122.179371565,959.351115021,40.244722016
1772,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,64.890559839,543.362373096,959.891877499,33.352579860
1773,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,72.556955095,82.956274318,962.054847401,35.677759502
1774,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,236.563053592,891.071072119,966.228970323,108.101579777
1775,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,113.353129846,483.871620083,967.673725100,73.956409982
1776,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,214.111467487,269.697785223,970.508675859,62.549895476
1777,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,246.419847491,934.592061582,970.703318043,84.474177270
1778,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,75.842553061,676.969450939,970.430774270,51.270344858
1779,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,400.569152089,817.799406446,979.826886800,117.393275300
1780,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,306.108210550,30.120614443,974.001897773,91.620247203
1781,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,343.344987504,605.008663815,975.372867835,84.115069164
1782,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,146.482909342,230.832954745,973.072219014,58.109896850
1783,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,630.561009747,128.818582610,979.079688325,175.577545873
1784,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,74.473553908,553.402029013,973.511559404,48.923381656
1785,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,278.454427665,540.776708570,980.781324773,80.309889980
1786,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,188.921883077,74.093454032,978.061803696,81.969443575
1787,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,61.057362212,152.081784186,976.367002029,39.631686134
1788,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,452.591119892,460.490110265,985.485881935,251.828328892
1789,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,106.234334252,504.461995494,980.325467009,82.635069622
1790,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,249.705445458,840.080618584,980.370793159,60.255522439
1791,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,64.342960178,699.045998907,979.294535730,52.211682241
1792,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,178.791289346,14.480167167,981.602763512,56.196415478
1793,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,95.829940691,162.796295327,979.432936902,40.603830122
1794,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,122.936123915,758.249280752,981.478034957,105.395508470
1795,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,146.482909342,54.196413770,981.710391383,48.616863715
1796,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,72.009355434,411.302351501,982.340908915,41.851685447
1797,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,315.965004450,102.672546875,988.487670362,101.927653833
1798,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,266.681034952,254.569194107,988.266215625,72.402036716
1799,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,84.604147639,495.989280136,983.915463044,38.996866692
1800,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,201.242875451,641.741391235,987.448194704,80.922925862
1801,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,80.497150180,283.839452792,983.529092658,47.390791950
1802,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,68.176157806,222.566788529,988.268914704,47.824273779
1803,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,326.369398011,391.325632415,994.226066790,117.826757130
1804,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,189.743282568,213.040728189,993.587398537,57.496860967
1805,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,165.101297819,365.773126241,994.043873737,58.849896621
1806,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,314.048405636,902.029610247,1002.624414601,109.200687654
1807,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,180.434088330,22.015381905,1000.000476412,51.270344858
1808,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,97.746539505,737.221161292,999.593704888,44.557756754
1809,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,244.229448847,37.609523593,1006.375193494,87.994622072
1810,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,489.554097016,571.388428160,1013.257120154,130.279789348
1811,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,60.235962720,591.546515334,1000.223574239,45.118202472
1812,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,196.862078162,660.785329306,1004.647179071,61.376413875
1813,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,238.753452236,703.004873988,1005.579307561,84.675514882
1814,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,289.406420887,132.416420784,1006.023565856,66.556412272
1815,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,323.357599875,868.818162940,1012.019623669,112.594168568
1816,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,379.486565137,77.368314509,1008.141998409,103.841135204
1817,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,88.163545436,450.647752213,1005.394766306,71.683820504
1818,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,341.975988352,57.000652586,1011.808557306,93.301584357
1819,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,255.729041730,349.038867601,1018.350251103,91.515066874
1820,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,168.934495447,414.931975925,1010.426844384,62.676859364
1821,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,288.585021395,486.226625496,1014.098996405,75.002927694
1822,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,297.620415803,528.008380999,1015.026627233,142.553267514
1823,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,136.899915273,936.371723091,1010.026686202,101.165870502
1824,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,70.640356281,539.802354178,1012.015077968,51.524272634
1825,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,71.735555603,219.365291002,1011.241677288,34.018205907
1826,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,111.710330863,436.891647455,1011.564533720,74.950337530
1827,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,331.571594791,755.161693684,1024.534575074,116.346757587
1828,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,303.370212245,183.837176201,1017.771060838,122.625863861
1829,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,190.290882229,290.924771564,1013.680772195,58.670342568
1830,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,127.864520865,803.997316702,1014.003393003,49.790345316
1831,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,268.323833935,104.308983287,1018.971337161,70.668109397
1832,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,201.242875451,205.945786823,1015.861506551,63.289895247
1833,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,373.462968865,606.788846331,1020.588394610,119.127202619
1834,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,105.139134930,28.185120262,1016.600659742,42.696865547
1835,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,156.887302903,171.293306862,1020.857481547,63.723377076
1836,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,229.170458167,382.948900616,1018.805935793,72.222482663
1837,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,214.111467487,321.888506787,1021.176459882,83.015961287
1838,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,170.577294430,786.284621069,1023.033636474,66.735966325
1839,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,262.026437832,925.563721200,1024.829261510,91.409886545
1840,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,473.947506675,468.017563239,1032.804914438,185.683614891
1841,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,334.035793266,139.792463528,1028.992829638,79.495516485
1842,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,172.220093413,153.636370367,1026.497861751,56.323379366
1843,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,166.744096802,266.441433372,1024.398641108,51.270344858
1844,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,228.075258845,15.493927151,1027.689501838,86.462032365
1845,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,65.711959331,247.462194548,1023.531386810,31.491688653
1846,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,204.254673587,778.514486344,1033.745566854,72.782928381
1847,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,95.282341030,285.341474519,1036.399870809,84.675514882
1848,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,319.798202078,640.116267401,1036.270709044,99.094618637
1849,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,85.425547130,892.417979174,1031.827890770,64.410786683
1850,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,122.114724423,374.647474877,1033.501941572,74.389891812
1851,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,191.659881382,498.757633973,1038.032696203,138.800678495
1852,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,120.471925440,436.286098915,1037.143054214,53.363380282
1853,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,314.048405636,687.352057910,1041.616095242,75.541589853
1854,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,86.794546283,350.409289116,1036.147448073,51.344718581
1855,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,170.851094261,306.917314367,1038.484347181,57.803378908
1856,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,257.098040883,525.499841769,1041.000089773,63.775967241
1857,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,476.685504980,720.667952403,1047.811132466,192.575757047
1858,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,240.943850880,817.933270225,1040.604887238,116.600685364
1859,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,267.228634613,622.361724558,1044.448266426,64.822484953
1860,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,64.069160348,847.258950969,1036.595919386,49.610791263
1861,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,103.496335946,875.441136286,1038.821100566,72.730338217
1862,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,397.557353953,914.342597321,1045.332451721,104.274617034
1863,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,78.854351197,411.056168931,1040.033299612,44.864274695
1864,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,179.065089177,90.260552507,1043.410962865,81.588551910
1865,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,80.497150180,568.867806659,1040.954082434,65.890786225
1866,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,161.815699853,227.627784284,1043.776136935,69.822929297
1867,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,75.294953400,553.070340261,1042.893906888,68.237749426
1868,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,68.449957636,542.012453561,1043.890952854,50.911236752
1869,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,214.659067148,663.791902089,1049.091291584,108.587651772
1870,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,140.733112901,251.289466596,1047.498059158,74.696409753
1871,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,197.683477654,49.221844506,1046.812679562,85.161586876
1872,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,69.545156959,182.079661423,1047.593071064,40.244722016
1873,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,321.441001061,840.670619960,1052.681380729,92.688548475
1874,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,741.449941118,382.001186105,1059.809414748,291.333051137
1875,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,75.842553061,110.506792259,1047.746520565,39.504722245
1876,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,231.360856811,273.117901367,1054.493849231,129.666753466
1877,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,193.302680365,754.273194190,1052.138668637,65.509894560
1878,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,76.663952553,77.984257384,1050.946724773,45.910792408
1879,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,81.318549672,127.820510584,1049.082033070,41.418203617
1880,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,103.770135777,145.651656777,1049.657955764,43.563829206
1881,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,131.971518323,327.400460859,1050.279313840,74.389891812
1882,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,190.838481890,937.587155069,1055.904465695,63.574629629
1883,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,99.389338488,897.853817044,1053.588914293,49.917309204
1884,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,289.680220717,476.525114101,1058.626852042,92.868102528
1885,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,277.359228343,601.764988796,1056.427346593,104.835062752
1886,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,116.364927982,34.370719666,1056.344513631,70.256411127
1887,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,256.002841560,454.369729111,1063.408340298,99.147208801
1888,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,326.095598180,801.397298851,1066.961932281,105.627652688
1889,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,423.294538024,868.731885208,1071.264877762,134.286306145
1890,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,68.997557298,876.950696557,1059.526508875,49.304273321
1891,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,73.104554756,766.924043392,1061.281647117,41.777311723
1892,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,116.364927982,324.517139806,1064.371920083,90.902030991
1893,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,170.851094261,309.865676768,1065.452303614,57.496860967
1894,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,220.135063759,527.000417305,1070.485441038,88.174176125
1895,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,160.446700700,506.473497832,1065.891683988,76.684264849
1896,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,114.995928829,643.831401013,1071.678988167,71.683820504
1897,1924_T2-Ho2-20_Tige_X200_09µm_square.jpg,141.280712562,698.981551677,1068.823142157,71.556856616
