Label,Area,Perim.
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,68.449957636,39.123830580
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,67.628558145,40.424276069
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,148.947107817,47.876863944
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,77.485352044,37.770794927
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,79.675750689,55.097307601
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,81.592349503,43.638202930
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,61.878761703,46.090346461
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,61.057362212,44.303828977
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,260.383638849,64.949448842
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,68.997557298,45.297756525
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,173.041492905,51.576862799
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,67.902357975,37.770794927
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,320.619601569,68.268556031
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,171.946293583,54.821596265
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,247.241246983,63.289895247
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,76.663952553,49.102935709
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,68.176157806,36.978204991
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,217.944665114,57.982932961
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,61.604961873,32.104724535
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,168.934495447,72.655964493
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,73.652154417,35.371241561
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,67.354758314,43.997311036
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,178.517489516,50.836863028
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,65.711959331,38.585168421
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,70.914156111,43.257311265
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,77.211552214,39.250794469
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,126.769321543,42.644275382
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,71.461755772,58.363824626
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,86.520746452,47.263828061
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,213.563867826,55.456415707
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,63.795360517,35.730349666
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,87.889745605,57.190343026
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,101.579737133,46.090346461
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,111.710330863,57.930342797
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,262.300237663,82.455515569
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,60.235962720,42.644275382
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,559.920653466,93.660692463
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,192.755080704,84.675514882
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,300.632213939,71.662036945
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,449.305521926,81.461588021
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,60.235962720,32.538206365
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,317.334003603,78.374625049
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,452.864919723,82.306768121
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,452.317320062,85.034622988
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,70.640356281,50.836863028
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,86.520746452,38.256866921
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,150.863706631,68.754628026
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,420.830339549,101.419798279
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,143.744911037,64.875075118
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,65.438159500,36.417759273
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,127.590721034,78.681142990
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,156.613503072,57.422487243
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,168.113095955,60.689004268
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,69.271357128,40.476866234
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,491.470695830,95.447209946
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,82.139949164,62.803823252
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,61.331162042,38.742938915
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,64.890559839,35.423831725
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,70.914156111,41.904275611
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,111.162731202,61.017305769
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,78.306751536,38.563384862
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,75.842553061,50.096863257
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,63.247760856,31.058206823
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,76.937752383,37.718204762
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,131.150118831,107.541134059
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,136.899915273,55.995077866
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,62.700161195,32.538206365
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,71.735555603,37.591240874
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,60.509762551,35.117313784
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,174.136692227,51.016417081
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,87.615945775,41.851685447
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,70.640356281,42.644275382
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,122.662324085,83.755961058
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,61.878761703,34.018205907
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,72.556955095,35.984277443
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,68.449957636,78.269444720
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,75.021153570,58.797306456
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,156.887302903,54.357307830
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,210.552069690,183.463615578
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,205.349872909,56.375969531
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,65.711959331,64.336412959
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,84.330347808,85.669442430
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,60.509762551,50.604718810
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,127.316921204,85.542478541
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,274.895029868,64.515967012
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,132.245318154,47.622936167
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,133.888117137,46.777756067
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,112.805530185,42.517311494
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,60.235962720,34.937759731
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,207.814071384,182.797989530
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,68.723757467,69.695965409
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,93.913341877,64.283822794
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,72.009355434,34.937759731
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,145.113910189,112.721132456
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,69.545156959,55.657753319
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,70.366556450,50.044273092
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,63.521560687,47.465165674
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,127.316921204,113.640686280
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,84.604147639,89.062923343
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,142.102112053,50.044273092
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,79.128151028,50.223827145
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,79.675750689,42.263383717
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,85.425547130,43.077757212
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,68.449957636,49.124719268
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,74.473553908,48.437309662
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,79.949550519,43.130347376
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,97.198939844,57.750788744
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,65.438159500,58.797306456
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,87.615945775,87.709887690
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,153.601704936,52.443826458
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,79.128151028,46.471238126
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,65.438159500,35.804723390
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,63.247760856,65.457304395
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,510.362884137,87.075068248
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,458.888515995,96.314173606
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,61.057362212,39.631686134
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,456.698117350,85.415514653
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,293.239618515,66.735966325
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,111.162731202,85.796406318
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,407.140348022,145.184965097
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,461.900314131,104.940243081
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,96.103740522,66.989894102
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,98.841738827,46.904719955
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,62.973961026,44.662937083
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,62.426361364,33.151242248
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,110.067531879,75.922481518
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,61.878761703,60.150342110
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,207.266471723,187.058434104
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,109.793732049,79.188998544
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,77.759151875,37.105168879
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,65.985759162,62.856413417
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,87.342145944,72.857302105
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,93.365742216,58.363824626
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,63.795360517,35.064723619
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,217.944665114,117.594612912
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,72.830754925,52.010344629
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,74.747353739,51.217754693
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,139.090313917,80.616407921
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,142.923511545,108.662025495
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,66.259558992,47.570346003
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,129.233520018,100.141136349
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,60.509762551,37.897758815
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,134.435716798,111.495060691
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,128.685920357,90.236404944
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,86.520746452,42.031239500
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,152.506505614,93.735066187
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,396.735954461,193.495310871
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,135.257116290,81.408997857
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,159.625301208,58.363824626
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,199.873876298,63.596413188
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,60.509762551,37.591240874
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,238.753452236,126.146308663
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,151.685106122,121.272828208
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,187.005284263,101.673726056
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,329.381196147,192.777094659
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,174.958091719,54.050789889
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,168.934495447,93.301584357
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,61.331162042,38.383830809
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,129.781119679,48.183381885
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,112.531730354,50.530345087
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,66.533358823,41.724721558
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,148.399508156,83.808551223
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,63.521560687,41.724721558
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,133.066717645,59.156414562
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,334.035793266,191.783167112
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,82.687548825,35.371241561
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,121.293324932,81.229443804
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,487.911298033,262.367879739
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,111.984130693,71.863374557
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,191.659881382,96.314173606
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,69.271357128,38.944276527
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,259.836039188,154.572817903
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,79.128151028,39.990794240
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,145.935309681,60.583823939
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,109.246132388,58.109896850
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,129.233520018,90.162031220
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,129.233520018,91.335512821
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,73.652154417,50.171236981
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,67.902357975,59.410342339
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,114.995928829,80.182926091
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,61.604961873,31.491688653
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,101.579737133,46.957310120
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,86.520746452,38.690348750
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,84.877947469,54.917753548
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,130.054919509,67.909447926
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,64.616760009,40.117758128
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,95.829940691,61.069895934
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,78.306751536,52.697754235
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,123.483723576,65.763822336
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,103.496335946,51.397308746
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,62.152561534,36.290795385
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,108.972332557,73.395964264
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,182.624486974,147.891036405
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,299.810814448,66.429448384
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,100.758337641,63.723377076
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,99.936938149,68.776411585
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,62.426361364,52.137308517
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,88.711145097,38.637758586
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,87.615945775,47.517755838
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,85.699346961,47.084274008
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,64.069160348,61.069895934
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,63.521560687,34.758205678
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,73.104554756,53.871235836
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,229.170458167,183.358435249
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,113.079330015,48.870791492
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,127.316921204,79.062034655
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,87.889745605,60.890341881
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,145.113910189,87.149441972
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,144.018710867,70.076857074
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,291.049219870,68.776411585
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,104.865335099,75.436409524
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,220.408863589,58.109896850
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,141.280712562,75.795517630
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,76.390152722,47.084274008
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,266.954834782,64.441593288
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,676.559381279,126.198898828
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,230.813257150,147.531928299
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,63.521560687,35.371241561
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,547.599661092,107.773278277
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,70.092756620,41.470793782
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,86.794546283,37.284722932
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,319.524402247,72.349446552
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,108.972332557,88.121585960
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,82.413748994,54.050789889
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,402.211951072,88.682031678
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,102.674936455,77.529444949
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,91.449143402,102.002027556
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,63.247760856,63.162931358
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,79.949550519,48.564273550
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,65.164359670,37.845168650
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,153.601704936,112.594168568
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,78.306751536,46.576418455
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,71.735555603,48.384719497
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,71.461755772,39.071240416
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,80.497150180,41.724721558
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,78.306751536,49.864719039
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,70.092756620,42.158203388
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,67.902357975,53.849452276
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,130.876319001,43.690793095
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,110.067531879,76.842035342
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,61.604961873,41.291239729
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,252.443443763,61.809895705
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,90.080144250,68.850785309
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,208.635470876,58.289450902
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,82.687548825,42.569901658
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,149.494707478,133.239788432
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,77.211552214,38.764722474
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,138.268914426,87.508550078
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,75.568753231,37.157759044
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,88.984944927,42.390347605
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,66.533358823,39.990794240
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,79.675750689,42.210793553
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,67.354758314,37.411686821
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,360.868176659,78.427215213
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,168.660695616,68.776411585
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,135.257116290,67.782484037
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,198.778676976,146.253266369
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,93.365742216,44.864274695
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,63.247760856,33.457760189
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,62.426361364,51.957754464
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,81.318549672,37.284722932
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,81.592349503,61.271233546
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,60.509762551,36.290795385
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,136.899915273,45.297756525
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,63.795360517,55.710343484
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,67.902357975,43.077757212
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,126.769321543,112.414614515
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,164.827497989,50.403381198
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,267.776234274,61.503377763
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,110.067531879,45.096418913
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,62.973961026,32.104724535
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,77.759151875,41.418203617
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,104.591535269,98.175064813
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,60.509762551,41.111685676
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,63.521560687,38.331240645
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,168.660695616,50.350791034
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,64.616760009,49.917309204
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,237.658252914,78.322034884
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,418.639940905,80.235516256
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,61.604961873,37.897758815
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,307.751009534,70.668109397
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,377.843766153,77.582035113
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,127.864520865,48.362935938
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,238.479652405,67.222038319
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,401.116751750,75.235071912
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,64.890559839,51.195971134
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,578.265242113,92.561584586
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,249.979245288,60.815968157
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,660.952790938,142.299339737
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,74.747353739,45.043828748
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,64.616760009,37.591240874
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,88.711145097,44.916864860
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,60.509762551,36.290795385
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,236.289253761,101.927653833
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,63.521560687,43.870347147
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,79.401950858,52.010344629
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,321.988600722,70.002483350
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,93.639542047,74.210337759
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,95.556140860,75.309445636
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,64.616760009,38.458204533
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,71.187955942,57.496860967
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,73.378354586,35.550795613
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,168.113095955,56.016861425
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,69.545156959,39.071240416
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,68.997557298,35.244277672
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,63.795360517,37.284722932
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,89.258744758,52.877308288
1860_T3-Fe3-45_Tige_X200_09µm_square.jpg,103.496335946,42.009455940
1904_P3-Ft1-88_Tige_X200_09µm_square.jpg,23067.361923656,876.984032276
1904_P3-Ft1-88_Tige_X200_09µm_square.jpg,94.187141708,37.591240874
1904_P3-Ft1-88_Tige_X200_09µm_square.jpg,148.673307986,52.137308517
1904_P3-Ft1-88_Tige_X200_09µm_square.jpg,69.271357128,43.384275153
1904_P3-Ft1-88_Tige_X200_09µm_square.jpg,254.907642238,60.636414104
1904_P3-Ft1-88_Tige_X200_09µm_square.jpg,86.794546283,37.718204762
1904_P3-Ft1-88_Tige_X200_09µm_square.jpg,212.742468334,57.930342797
1904_P3-Ft1-88_Tige_X200_09µm_square.jpg,104.317735438,39.684276298
1904_P3-Ft1-88_Tige_X200_09µm_square.jpg,67.902357975,32.284278588
1904_P3-Ft1-88_Tige_X200_09µm_square.jpg,168.386895786,53.056862341
1904_P3-Ft1-88_Tige_X200_09µm_square.jpg,126.495521712,43.077757212
1904_P3-Ft1-88_Tige_X200_09µm_square.jpg,285.573223259,97.435065042
1904_P3-Ft1-88_Tige_X200_09µm_square.jpg,97.472739674,40.424276069
1904_P3-Ft1-88_Tige_X200_09µm_square.jpg,122.936123915,44.557756754
1904_P3-Ft1-88_Tige_X200_09µm_square.jpg,103.222536116,41.418203617
1904_P3-Ft1-88_Tige_X200_09µm_square.jpg,181.803087482,51.576862799
1904_P3-Ft1-88_Tige_X200_09µm_square.jpg,86.520746452,35.804723390
1904_P3-Ft1-88_Tige_X200_09µm_square.jpg,117.186327474,41.829901887
1904_P3-Ft1-88_Tige_X200_09µm_square.jpg,69.271357128,31.364724764
1904_P3-Ft1-88_Tige_X200_09µm_square.jpg,193.850280026,54.536861883
1904_P3-Ft1-88_Tige_X200_09µm_square.jpg,139.364113748,45.731238355
1904_P3-Ft1-88_Tige_X200_09µm_square.jpg,95.556140860,71.302928839
1904_P3-Ft1-88_Tige_X200_09µm_square.jpg,124.305123068,47.517755838
1904_P3-Ft1-88_Tige_X200_09µm_square.jpg,108.424732896,49.737755151
1904_P3-Ft1-88_Tige_X200_09µm_square.jpg,73.378354586,32.538206365
