"","number","site","site_type","site_replicate","species_site_replicate","species","species_replicate","micro","diam_tig_princip_mm","diam_tig_lat_mm","diam_rac_pivot_mm","diam_rac_lat_mm","conicite_mm","empreinte_mm","empreinte_photo_mm","x_mm","y_mm","y_photo_mm","prof_pivot_mm","axes_caul_totaux","axes_caul_morts","axes_caul_inflo","axes_rac_lat","inclinaison_axe_principal","complex_rac","aire_conic","tig_ratio","rac_ratio","surface","inflo","image_surface_µm2_Tige","image_surface_rectified_µm2.x_Tige","mean_vessel_size_µm2_Tige","std_dev_vessel_size_µm2_Tige","mean_vessel_perim_µm_Tige","std_dev_perim_µm_Tige","sum_vessel_area_µm2_Tige","count_vessel_Tige","count_cluster_Tige","vessel_grouping_Tige","dh_Tige","image_surface_rectified_mm2_Tige","vessel_density_per_mm2_Tige","vessel_density_per_m2_Tige","dh_m_Tige","vessel_area_Tige","Kth_Tige","image_surface_µm2_Racine","image_surface_rectified_µm2.x_Racine","mean_vessel_size_µm2_Racine","std_dev_vessel_size_µm2_Racine","mean_vessel_perim_µm_Racine","std_dev_perim_µm_Racine","sum_vessel_area_µm2_Racine","count_vessel_Racine","count_cluster_Racine","vessel_grouping_Racine","dh_Racine","image_surface_rectified_mm2_Racine","vessel_density_per_mm2_Racine","vessel_density_per_m2_Racine","dh_m_Racine","vessel_area_Racine","Kth_Racine"
"79",79,"P2","P",2,"Fe1","Fe",1,0,2.88,2.56,3.11,2.54,22,184,212,184,245,262,149,3,0,3,3,1,6,68.42,0.888888888888889,0.816720257234727,55544,1,158418.391555174,152696.796496258,125.741212245225,67.0582383164008,49.1329004633046,14.1490420669234,18986.923049029,151,67,2.25373134328358,13.4651344541246,0.152696796496258,988.88780553887,988887805.53887,1.34651344541246e-05,0.124343951442978,0.79483969106839,117825.923877771,117825.923877771,127.05256274669,38.8261346595385,52.330436783069,9.57681314503371,3684.524319654,29,26,1.11538461538462,12.9963053066121,0.117825923877771,246.125801908277,246125801.908277,1.29963053066121e-05,0.0312709138905307,0.171682690946709
"80",80,"P2","P",2,"Fe2","Fe",2,0,5.42,2.94,3.54,2.63,36,215,244,235,183,182,97,4,0,4,4,1,6,127.44,0.542435424354244,0.742937853107345,44408,1,339389.127552748,326392.123396568,224.806254807218,133.188301778789,78.7364968917818,24.4086527795101,37093.032043191,165,120,1.375,18.2327649170959,0.326392123396568,505.526905131605,505526905.131605,1.82327649170959e-05,0.11364561024692,1.36597940480569,303175.266765434,269111.008447735,268.703700366486,217.961615998605,67.8187274135496,26.8655888499252,59652.22148136,222,85,2.61176470588235,20.9793701453841,0.269111008447735,824.938382418924,824938382.418924,2.09793701453841e-05,0.221663995930309,3.90733852591835
"81",81,"P2","P",2,"Fe3","Fe",3,0,4.38,3.27,2.96,1.79,21,185,202,185,233,260,163,3,0,3,4,1,6,62.16,0.746575342465753,0.60472972972973,52520,1,204885.782196599,204885.782196599,120.631344140504,87.3488112267581,55.4645903954021,21.5669979496069,46201.804805813,383,56,6.83928571428571,13.7675413570689,0.204885782196599,1869.33420120138,1869334201.20138,1.37675413570689e-05,0.225500297338738,1.64211004575352,236720.762293994,236720.762293994,180.955611816449,116.951474381136,56.2251779938912,18.2734069907386,26600.474937018,147,93,1.58064516129032,16.5546325695581,0.236720762293994,620.984820154618,620984820.154618,1.65546325695581e-05,0.112370688059806,1.14037822270902
"82",82,"P2","P",2,"Ft1","Ft",1,0,11.53,6.48,13.11,7.17,22,255,308,255,157,144,165,4,0,4,4,0,5,288.42,0.562012142237641,0.546910755148741,44352,1,725223.467960646,686931.192659659,118.404005193284,40.2738230294773,42.5969736103435,8.59190517995721,77554.623401601,655,442,1.48190045248869,12.6184901838684,0.686931192659659,953.516170177062,953516170.177063,1.26184901838684e-05,0.112900133565525,0.59108152656842,152164.255825846,123991.622261832,193.985251773916,93.880287054883,58.301184153662,18.09705476741,13772.952875948,71,52,1.36538461538462,16.5537496146828,0.123991622261832,572.619332700317,572619332.700317,1.65537496146828e-05,0.111079705424482,1.05133538398007
"83",83,"P2","P",2,"Ft2","Ft",2,0,8.08,8.79,7.26,4.94,19,215,196,215,217,189,35,4,0,4,3,0,5,137.94,1.08787128712871,0.680440771349862,37044,1,227030.438691316,211149.500919997,117.921490798173,48.9373462945397,42.0104535645354,9.07894509415303,14976.029331368,127,106,1.19811320754717,12.7461363625988,0.211149500919997,601.469572254018,601469572.254018,1.27461363625988e-05,0.0709261886299334,0.388166141307339,666902.461255401,609783.162006421,173.78068277829,111.353897920201,74.6217631037735,30.9866987247853,68295.808331868,393,271,1.45018450184502,16.2078543853715,0.609783162006421,644.491393804445,644491393.804445,1.62078543853715e-05,0.112000154460068,1.08744919074706
"84",84,"P2","P",2,"Ft3","Ft",3,0,3.01,1.63,2.19,0.82,27,NA,83,114,146,178,60,4,0,4,2,1,5,59.13,0.541528239202658,0.374429223744292,14774,1,202202.270057419,178406.052984851,129.405315989706,56.1498474125863,47.4370029359608,13.8980853968125,13199.34223095,102,78,1.30769230769231,13.3965072160223,0.178406052984851,571.729480549974,571729480.549974,1.33965072160223e-05,0.0739848340911998,0.45024268238459,210792.465940964,190037.617386099,232.445248245329,114.207152518804,60.7992911893816,17.8072149015558,17665.838866645,76,58,1.31034482758621,18.1474478432689,0.190037617386099,399.920821179267,399920821.179267,1.81474478432689e-05,0.0929596945574905,1.06053740375934
"85",85,"P3","P",3,"Fe1","Fe",1,0,3.34,1.97,2.56,1.67,32,155,231,155,245,292,90,5,0,4,3,1,6,81.92,0.589820359281437,0.65234375,67452,0.8,555491.941207148,514822.809577193,141.155568594773,84.0681036375596,47.8138070599945,16.767505644669,50957.160262713,361,278,1.29856115107914,14.4606035310717,0.514822809577193,701.212132182872,701212132.182872,1.44606035310717e-05,0.0989799972238263,0.749695398416569,360186.962681009,321056.859898551,178.974683572561,111.052315349194,64.0762044381792,35.7097917899065,37942.632917383,212,134,1.58208955223881,16.3708650953611,0.321056859898551,660.319172332866,660319172.332866,1.63708650953611e-05,0.11818041492517,1.159658653306
"86",86,"P3","P",3,"Fe2","Fe",2,0,3.4,2.8,2.77,1.25,27,165,205,242,222,180,132,2,0,2,4,1,5,74.79,0.823529411764706,0.451263537906137,36900,1,221465.730935302,217531.227370358,123.698407534227,48.1010796090138,48.8972740510455,10.8151609016674,10885.459863012,88,76,1.15789473684211,12.9946205934684,0.217531227370358,404.539619730897,404539619.730897,1.29946205934684e-05,0.0500409067452139,0.282036440082141,381206.575672013,356349.931855741,190.083983714869,98.4381664906016,57.2682477932081,18.575516330816,42008.560400986,221,162,1.3641975308642,16.5051551721379,0.356349931855741,620.176911074775,620176911.074775,1.65051551721379e-05,0.117885697865075,1.12534008108531
"87",87,"P3","P",3,"Fe3","Fe",3,0,3.98,3.23,2.31,0.98,33,180,201,249,219,195,86,5,1,4,4,1,4,76.23,0.811557788944724,0.424242424242424,39195,0.8,401048.301792008,379099.412176132,139.569463620719,81.1187715404194,49.6093891883203,15.780070966575,53594.674030356,384,191,2.01047120418848,14.3343098280016,0.379099412176132,1012.92692013353,1012926920.13353,1.43343098280016e-05,0.141373666930023,1.04562271550308,457010.249157271,443147.216137075,128.915953896369,89.1911175150559,54.1731158591475,24.3718609040857,135490.667545084,1051,68,15.4558823529412,14.1267496632959,0.443147216137075,2371.67235114685,2371672351.14685,1.41267496632959e-05,0.305746403477741,2.30947589926088
"88",88,"P3","P",3,"Ft1","Ft",1,0,5.77,3.32,4.34,2.72,39,149,127,149,183,202,27,2,0,2,2,1,5,169.26,0.575389948006932,0.626728110599078,25654,1,351335.561759123,311222.791384836,125.845102705422,73.4394881488891,48.7501707729114,25.3929578961197,29825.289341185,237,175,1.35428571428571,13.6168889828525,0.311222791384836,761.512352438683,761512352.438683,1.36168889828525e-05,0.0958326002040935,0.640144894786905,294994.127828724,288681.67273549,123.276852593072,52.5312943897045,44.9176239052889,13.1584562378709,22189.833466753,180,135,1.33333333333333,13.059275142711,0.28868167273549,623.524168660781,623524168.660781,1.3059275142711e-05,0.076866097028213,0.443424134602686
"89",89,"P3","P",3,"Ft2","Ft",2,0,3.65,1.75,2.59,1.97,21,65,67,108,144,123,47,4,0,3,3,0,4,54.39,0.479452054794521,0.760617760617761,8241,0.75,189377.485994653,184848.289197764,122.558568359284,61.3263269096057,47.3241588093895,15.5746258315695,11643.063994132,95,74,1.28378378378378,13.2025752441468,0.184848289197764,513.934970197978,513934970.197978,1.32025752441468e-05,0.0629871341772355,0.381797009236077,236370.298510895,224907.394805263,156.770601335598,93.8748426105422,54.5576143651639,20.7307391003835,19126.013362943,122,90,1.35555555555556,15.2448243396044,0.224907394805263,542.445481197424,542445481.197424,1.52448243396044e-05,0.0850395042790982,0.716366949328731
"90",90,"P3","P",3,"Ft3","Ft",3,0,6.33,3.94,9.38,5.71,92,210,149,NA,165,167,57,5,0,2,4,0,6,862.96,0.622432859399684,0.608742004264392,24883,0.4,431508.532940232,285860.165481715,135.370301258965,56.1378877783705,47.1999492602953,12.820036024452,34384.056519777,254,124,2.04838709677419,13.6578897368187,0.285860165481715,888.546326739768,888546326.739768,1.36578897368187e-05,0.120282783933309,0.755969426605542,431747.286392468,399371.004030084,207.691839317062,141.660432591569,69.135264179631,38.2599655833099,69784.458010533,336,187,1.79679144385027,17.8870132660549,0.399371004030084,841.322971896802,841322971.896802,1.78870132660549e-05,0.174735915492944,2.10573546036103
